filepath,label,split,augmented
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-085_png_jpg.rf.49cc433a13828b2612becdefefff9687.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\CamScanner-18-11-2024-12-48_16_jpg.rf.7e45c3a75f438535ad3da22f8f6bf009.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-052_png_jpg.rf.d9b0e664da1184733005ba210ac5f8bf.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-18-11-2024-12-48_92_jpg.rf.31d055e0c7ad03b3a2c20730532af04d.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-047_png_jpg.rf.6e29a3cd6d1fb63c6a800cad82cea41d.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-152_png_jpg.rf.426c213fdfdc908d4919a2b841826923.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-178_png_jpg.rf.21fc3077ce76dad5193087da64aaf4a8.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-099_png_jpg.rf.65553cb57d97daf6ccbaf072304ec509.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-186_png_jpg.rf.7136376fdf6d2894a9cf6e8e580ddc4a.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-094_png_jpg.rf.440194047a84c51a5791a5c29bf068c7.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\receipt-322_png_jpg.rf.1a6d001f3d7133247c5ab6c431441722.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-185_png_jpg.rf.d52ec4a99507c3003c9b1edb4f5bf118.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-307_png_jpg.rf.fb1abb63af9628207a682611e69d046d.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-309_png_jpg.rf.544234ac6ab60d43ed0bd2a3fa9d7690.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-179_png_jpg.rf.36cd22ebefc524d5bf9a56a599b91b0e.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-089_png_jpg.rf.f655245766de70ade64dca9c6116770e.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\CamScanner-18-11-2024-12-48_41_jpg.rf.89dfd1650ade4e37953fa36b63662c29.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-112_png_jpg.rf.20b8c11352bf7d4eb53cca1094b3e73e.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\EV23suKU0AAqvRp_jpg.rf.de2a4384a036b81609eed25f9e32ab07.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-002_png_jpg.rf.2c886ed2aa930c7a9941f6b9dc37aa63.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-200_png_jpg.rf.177c2bc8b7e62791a0b83677a4db46e0.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-142_png_jpg.rf.eda143c222d8966b683c40e354f0e36e.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-19-11-2024-16-49_8_jpg.rf.7b8c23738fdfd3c5e407efc53489376f.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\images_jpg.rf.4770065edc80571c2bce7a63cbea277f.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-139_png_jpg.rf.bc8fafc8bdf89556f53491969e9f4565.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-090_png_jpg.rf.9bfba42f1b29d676581c17b7e4f203b1.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\E-Reciept_17112025080314_2023032905395876_1777708161084-pdf_page_1_png.rf.da4fd35735c10b3389447366326fd0cf.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\CamScanner-18-11-2024-12-48_102_jpg.rf.9800ae82943a50f49a53a3c1f42a7f54.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\CamScanner-18-11-2024-12-48_67_jpg.rf.24588507463de9947f9f0a9cf8c13ace.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\Benihbaikaba144e56a189a19d272718daf5838e3bfcb6c0e_png.rf.33aa3cc8e95770f52c2a4dd11ad69677.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-232_png_jpg.rf.76acb97236530e3cdd3c3b5cab74eef6.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-19-11-2024-16-49_7_jpg.rf.cfd309c3b3234664bf190e1fcb64e024.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-18-11-2024-12-48_97_jpg.rf.8a0bb53ee7b930ef275af05cb777209b.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-171_png_jpg.rf.96e56ec037e765d339e1199faf6971f1.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-148_png_jpg.rf.699bcdf5ea004bb406fefc2bcdb4394f.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-062_png_jpg.rf.b3d4d48c07c7b554092d88d265a71560.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\CamScanner-18-11-2024-12-48_20_jpg.rf.a5dfa551cd448f35fb04f0aa9e651f13.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-143_png_jpg.rf.494706150d9e1baffdea9c1444d421da.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\test\images\receipt-067_png_jpg.rf.930186f0b80cca504c3de8ce3f66565d.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-102_png_jpg.rf.95bccfaaeef731d4cb439b4b4aa074ba.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-020_png_jpg.rf.6f4276bad8824942eff7222bdf5ef13e.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-042_png_jpg.rf.e53632e1045ae1eb5ae297adbd7d3056.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-156_png_jpg.rf.5f7d6c1cef82c7c1f86c4dcc7b0aeb93.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-108_png_jpg.rf.c44b081e41096723e9f70259d555b4dd.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-172_png_jpg.rf.25cca28319ea322bf1beae22fa5ac2fe.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-107_png_jpg.rf.ca41f95e66308e3b7a389dc1263e84eb.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-163_png_jpg.rf.5a2cf2404c27d376743691fa78a5a520.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-424_png_jpg.rf.d4cbc562d2d5a0996c0a5036b4e88875.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\CamScanner-18-11-2024-12-48_28_jpg.rf.1d141909da06115bf72d2505e4b3de83.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-280_png_jpg.rf.d9a64fb60637bbda026d15d8f869103d.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-003_png_jpg.rf.93c390eeb9892a626457fdc98c7d4c20.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-076_png_jpg.rf.ec754fe1dcfc5d605314d2e9a2f5b7c8.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-036_png_jpg.rf.8d50075bc932fbbfe1e9f171afa378f3.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\CamScanner-18-11-2024-12-48_42_jpg.rf.ede5f3fe74a04cb645fe36d731a8301e.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-130_png_jpg.rf.cc303731260222b16de636bf3400df8f.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-356_png_jpg.rf.3432c26b29da2f695c9803e736e99322.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-041_png_jpg.rf.e3d13ed39f0089facf2ed4a3e01d32eb.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-050_png_jpg.rf.fd93609b1c0829f086e2cb60b4b201e8.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-18-11-2024-12-48_95_jpg.rf.2469f2211a9228ef1edfc130e1878388.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-114_png_jpg.rf.e29da0af68b8362fdd65ae675dac6534.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\receipt-065_png_jpg.rf.4d8b8661b01ebe4b0564281759551dab.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-H296-80118044D42_png.rf.fa8a2ab5b708a472c216872080e84e4c.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-018_png_jpg.rf.1a518272a19041f4a1e80a7d09e0dc96.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-118_png_jpg.rf.253e11b4558fbc6ef261930384b5ba93.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-331_png_jpg.rf.b5de4e8ea054e83c7d71e616db0fa11b.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\cherly-superindo_jpg.rf.8ec0bcdaa5a56b1196d35c16bf338e72.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-072_png_jpg.rf.73436ad376105b4f377bd7302e98b09c.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-19-11-2024-16-49_16_jpg.rf.deb2ec9ce63454dcd04e91b099114a9e.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-022_png_jpg.rf.4282bf15cecf871c0c79fcbae3474d29.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-129_png_jpg.rf.e62f4956db51996b1f5de06cfa44e8f2.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-19-11-2024-16-49_4_jpg.rf.4643739bbb9a85bf18e260675a819e01.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\E-Reciept_28042026090826_2023032905395876_1777385460746-pdf_page_1_png.rf.45b4859e0c60312ddcce38950688027c.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-19-11-2024-16-49_6_jpg.rf.8262499ee56dffb75c0e5f0bfeaf1b8c.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-HD70-27804044V42_png.rf.0cbb0bb2f978ee5b2532d160b8bec436.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-091_png_jpg.rf.910020c4517f93c521c0860db88dc866.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-024_png_jpg.rf.8a4cd7ca1e6668c8055002a9ea3fb7e1.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\test\images\receipt-478_png_jpg.rf.19639cab6d0d952b16f593c11c17d7d8.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-051_png_jpg.rf.cb552c9a0227dfaca0653b20f4627387.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-059_png_jpg.rf.01a4a35e109b91be61a45201ad66f1ce.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-19-11-2024-16-49_11_jpg.rf.5ad88829778504c6544aaa14709c7584.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-104_png_jpg.rf.5674452a6bb0956e26482daaf18d14d0.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\CamScanner-18-11-2024-12-48_42_jpg.rf.49f74d915226d447d8cb0d90d3f2fd46.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-035_png_jpg.rf.3adb464d2625382270b9f756a10ab3f3.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-HD11-1223103W5W3_png.rf.61d3bbc9493bc38f171685f8eae2af40.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-188_png_jpg.rf.a99496aea4140dc8946b8333819d436b.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-176_png_jpg.rf.9c502549eec368ccf75b6e5161ef88fc.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-095_png_jpg.rf.d422b2e4cbb963393346f8fdbf10b72a.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\6-tampilan-dari-cetak-struk_jpg.rf.2093be40c40144b79cfcae59f747aba8.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\CamScanner-18-11-2024-12-48_56_jpg.rf.c0fcecc9313c8f6389071c1f747f3d74.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-167_png_jpg.rf.89be94ea26b0cf209a54cac39effe29a.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\CamScanner-18-11-2024-12-48_64_jpg.rf.9a8adbb81af38893572262869193ce9c.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-368_png_jpg.rf.9c34c11704d79a0d63056a6b64f4a6cf.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-175_png_jpg.rf.cac804321ef8d6f443c1350cde5b46a9.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\warung-pasta_jpg.rf.0d09feb3b6708579b614d5233c17f34c.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-001_png_jpg.rf.f9536c7b542661cb4813857db359ca96.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\CamScanner-18-11-2024-12-48_22_jpg.rf.3b52b57c812050e99b283847023b58bb.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-006_png_jpg.rf.f44980445e6dcb6320a99f668b619a5f.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-004_png_jpg.rf.8732fa1d7540bdd8ca054bf5b6f4e31b.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-18-11-2024-12-48_89_jpg.rf.5c31ea9599c7f8e1007cffdce3e6b4ba.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-087_png_jpg.rf.1b12c64ed26afa6989e7d811378e50de.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\images-1-_jpg.rf.feb3c1df80935b4be31f02ee7f96fc75.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-110_png_jpg.rf.5a1ea575fca52465f9fdc26f66aee92b.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\CamScanner-18-11-2024-12-48_40_jpg.rf.3b2a38077663751c2922d6e9d5841efa.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-19-11-2024-16-49_16_jpg.rf.42626a3fd6907f2ced16f7546e506931.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-19-11-2024-16-49_13_jpg.rf.9d06cf649afd684329ccc8da9c4f0ed0.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-476_png_jpg.rf.43ab549a19b58a84be07f52aa2c0c50e.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-18-11-2024-12-48_7_jpg.rf.58e75b260930768aab575ff1e003d9a1.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-040_png_jpg.rf.559c9cca9ad1dc73080e9854010e1a1b.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\receipt-215_png_jpg.rf.8d47b27f9e5c7ae48c09779b3e56ef52.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-18-11-2024-12-48_93_jpg.rf.940f9b526acfdc0e9c37710dd915d0cc.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-109_png_jpg.rf.234d030c922f17b69488f19a38dca774.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\valid\images\CamScanner-18-11-2024-12-48_8_jpg.rf.035fba047eeb5c9770eba6ef119c9b21.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-083_png_jpg.rf.fdc2b9c7787a8b5041f016b101c0ac67.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-174_png_jpg.rf.aab96e7843478086611217fc8b1a0ee0.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-011_png_jpg.rf.d441ddfc06d2878c01641f22b11d600b.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-066_png_jpg.rf.9ad168fa9b59c72058ce80d33ae971a7.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-195_png_jpg.rf.6276e95018bedacfde3bdfb746785de0.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-465_png_jpg.rf.5b9b2ccfe20ad312ee4470ba0f6b0330.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-128_png_jpg.rf.18644ad3bf886a84f0c6dc4870d65131.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-O-260420-AGTCYKS_png.rf.e02d8cd213547d352ebdaaf22ae7e450.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-132_png_jpg.rf.37177efb9186862df0ed0eb4952c5dd6.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-060_png_jpg.rf.c52a933de013d86ff6466321206e4cdb.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-153_png_jpg.rf.e9dc45000d6ba24d6d3269ecb0aff16c.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-297_png_jpg.rf.b11c70329dafcc6067914bc6f3ae663d.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\CamScanner-19-11-2024-16-49_5_jpg.rf.4526d8997abb115d96d0a29504954fae.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-181_png_jpg.rf.bbe18020aedbcb9c545675cb3e0f3046.jpg,Groceries,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Groceries\train\images\receipt-046_png_jpg.rf.626455d859bb3608540e89bc4a0b1e4b.jpg,Groceries,train,False
